,video-id,t-start,t-end,label
2089,P05_07,285.2,286.06,0
2090,P05_07,294.51,295.56,1
2091,P05_07,297.44,301.18,15
2092,P05_07,21.01,21.98,21
2093,P05_07,301.52,302.42,0
2094,P05_07,302.24,309.0,5
2095,P05_07,309.1,311.36,1
2096,P05_07,313.41,314.86,0
2097,P05_07,316.26,317.72,0
2098,P05_07,318.9,327.4,20
2099,P05_07,328.91,331.03,1
2100,P05_07,332.1,334.35,1
2101,P05_07,336.2,339.45,0
2102,P05_07,339.79,354.18,9
2103,P05_07,21.07,21.94,21
2104,P05_07,356.4,367.9,10
2105,P05_07,368.61,369.44,21
2106,P05_07,373.49,375.12,1
2107,P05_07,375.44,377.87,36
2108,P05_07,378.93,380.05,0
2109,P05_07,380.25,406.19,10
2110,P05_07,406.35,407.52,1
2111,P05_07,439.23,440.93,0
2112,P05_07,441.09,458.25,10
2113,P05_07,458.78,459.58,1
2114,P05_07,22.27,23.0,6
2115,P05_07,472.99,474.46,0
2116,P05_07,474.31,475.27,72
2117,P05_07,475.58,487.35,10
2118,P05_07,487.45,488.94,36
2119,P05_07,488.76,490.04,1
2120,P05_07,533.41,534.58,0
2121,P05_07,534.96,535.88,72
2122,P05_07,535.92,543.26,10
2123,P05_07,543.27,544.37,36
2124,P05_07,544.47,545.41,1
2125,P05_07,24.09,25.84,0
2126,P05_07,545.81,546.68,8
2127,P05_07,547.87,548.79,21
2128,P05_07,551.55,552.25,0
2129,P05_07,552.17,554.01,15
2130,P05_07,583.47,584.7,0
2131,P05_07,585.46,597.74,10
2132,P05_07,599.34,600.56,1
2133,P05_07,621.5,622.57,0
2134,P05_07,623.05,623.91,1
2135,P05_07,631.39,632.3,0
2136,P05_07,26.59,31.24,9
2137,P05_07,633.18,633.94,0
2138,P05_07,634.6,652.09,9
2139,P05_07,655.25,671.69,2
2140,P05_07,675.45,691.31,2
2141,P05_07,723.71,729.81,1
2142,P05_07,733.5,734.81,0
2143,P05_07,734.91,736.34,72
2144,P05_07,736.14,746.63,10
2145,P05_07,747.48,748.67,36
2146,P05_07,748.04,749.29,1
2147,P05_09,2.54,3.76,0
2148,P05_09,4.42,5.99,5
2149,P05_09,25.4,31.65,20
2150,P05_09,33.0,40.39,26
2151,P05_09,40.85,42.9,1
2152,P05_09,43.2,45.57,6
2153,P05_09,47.05,48.3,0
2154,P05_09,48.5,50.1,0
2155,P05_09,53.25,56.72,9
2156,P05_09,58.57,60.68,1
2157,P05_09,61.38,62.23,3
2158,P05_09,62.17,63.76,0
2159,P05_09,6.15,7.28,0
2160,P05_09,66.12,67.12,5
2161,P05_09,74.97,76.08,3
2162,P05_09,76.32,80.37,0
2163,P05_09,81.71000000000001,83.51,0
2164,P05_09,91.16,108.5,9
2165,P05_09,109.62,111.62,13
2166,P05_09,114.93,116.18,3
2167,P05_09,116.75999999999999,119.37,5
2168,P05_09,119.22,120.57,4
2169,P05_09,120.67,122.5,6
2170,P05_09,7.57,8.82,5
2171,P05_09,163.27,164.57999999999998,8
2172,P05_09,165.16,166.42000000000002,21
2173,P05_09,166.89,167.66,0
2174,P05_09,167.62,176.13,9
2175,P05_09,176.78,178.14,1
2176,P05_09,178.29,183.36,10
2177,P05_09,184.04,185.04,5
2178,P05_09,187.39,188.74,3
2179,P05_09,188.84,192.44,0
2180,P05_09,193.95,196.24,0
2181,P05_09,9.26,10.3,0
2182,P05_09,196.09,197.29,1
2183,P05_09,197.06,199.03,0
2184,P05_09,202.86,206.22,3
2185,P05_09,207.43,254.93,9
2186,P05_09,256.27,259.97,4
2187,P05_09,262.3,265.6,3
2188,P05_09,267.11,315.03,9
2189,P05_09,316.33,322.65,4
2190,P05_09,323.31,325.66,1
2191,P05_09,331.14,335.89,4
2192,P05_09,10.77,11.63,5
2193,P05_09,335.33,343.18,5
2194,P05_09,347.54,348.2,0
2195,P05_09,348.54,350.81,2
2196,P05_09,350.74,351.64,1
2197,P05_09,353.0,365.86,2
2198,P05_09,382.22,384.09,13
2199,P05_09,388.75,390.24,0
2200,P05_09,389.43,395.48,9
2201,P05_09,397.19,402.17,5
2202,P05_09,401.2,403.12,4
2203,P05_09,11.5,15.25,0
2204,P05_09,406.71,407.74,3
2205,P05_09,407.27,409.39,12
2206,P05_09,409.22,410.19,4
2207,P05_09,411.13,412.12,1
2208,P05_09,413.4,414.38,21
2209,P05_09,414.75,419.04,10
2210,P05_09,15.85,19.6,0
2211,P05_09,21.9,23.46,0
2212,P05_09,24.8,25.61,0
2213,P06_10,4.54,6.24,0
2214,P06_10,5.77,6.61,12
2215,P06_10,28.71,30.01,5
2216,P06_10,29.67,31.15,1
2217,P06_10,32.68,35.21,12
2218,P06_10,35.24,37.39,15
2219,P06_10,37.54,38.34,1
2220,P06_10,38.44,51.67,10
2221,P06_10,55.82,57.06,1
2222,P06_10,57.48,59.09,1
2223,P06_10,59.22,60.69,1
2224,P06_10,62.99,64.24,4
2225,P06_10,8.23,9.06,6
2226,P06_10,65.82,76.39,3
2227,P06_10,66.16,66.98,0
2228,P06_10,80.63,82.3,12
2229,P06_10,83.52,106.7,5
2230,P06_10,106.8,109.03,0
2231,P06_10,108.8,110.28999999999999,3
2232,P06_10,110.35,111.6,5
2233,P06_10,112.22,113.87,4
2234,P06_10,116.27000000000001,118.09,0
2235,P06_10,9.4,12.58,26
2236,P06_10,120.56,121.49,3
2237,P06_10,120.62,126.71,5
2238,P06_10,126.8,130.61,5
2239,P06_10,131.42,133.26,4
2240,P06_10,133.11,134.56,3
2241,P06_10,134.32,136.65,0
2242,P06_10,137.71,138.62,3
2243,P06_10,138.95,140.69,0
2244,P06_10,141.04,142.57999999999998,1
2245,P06_10,142.84,144.45,0
2246,P06_10,12.93,15.3,8
2247,P06_10,144.88,149.19,3
2248,P06_10,148.74,150.99,0
2249,P06_10,151.42000000000002,152.76,0
2250,P06_10,152.6,154.36,0
2251,P06_10,155.09,156.2,0
2252,P06_10,155.7,157.13,11
2253,P06_10,157.36,158.27,0
2254,P06_10,158.88,160.37,7
2255,P06_10,164.53,167.55,1
2256,P06_10,171.37,178.77,7
2257,P06_10,16.03,18.5,1
2258,P06_10,179.57999999999998,180.9,5
2259,P06_10,182.27,209.94,7
2260,P06_10,214.52,216.11,5
2261,P06_10,215.88,219.45,0
2262,P06_10,220.05,222.11,3
2263,P06_10,222.2,223.47,4
2264,P06_10,225.43,226.69,3
2265,P06_10,226.98,229.59,5
2266,P06_10,229.69,230.62,4
2267,P06_10,238.72,240.11,0
2268,P06_10,19.27,22.82,17
2269,P06_10,240.11,241.13,1
2270,P06_10,23.98,26.24,3
2271,P06_10,25.46,27.03,0
2272,P06_10,27.24,28.1,9
2273,P06_11,4.61,5.71,0
2274,P06_11,7.1,10.05,12
2275,P06_11,33.15,34.63,1
2276,P06_11,34.73,36.34,0
2277,P06_11,36.61,48.11,10
2278,P06_11,51.73,53.59,1
2279,P06_11,53.22,54.95,1
2280,P06_11,54.98,55.98,1
2281,P06_11,58.47,59.44,3
2282,P06_11,59.81,62.67,0
2283,P06_11,63.12,64.06,4
2284,P06_11,64.16,70.25,38
2285,P06_11,9.51,11.96,1
2286,P06_11,71.66,72.93,3
2287,P06_11,73.03,74.73,5
2288,P06_11,74.68,76.5,4
2289,P06_11,9.6,11.1,15
2290,P06_11,12.58,14.98,0
2291,P06_11,16.03,22.85,25
2292,P06_11,24.15,25.62,1
2293,P06_11,26.42,28.54,1
2294,P06_11,28.59,30.94,12
2295,P06_11,30.94,33.33,15
2296,P06_12,1.02,2.66,3
2297,P06_12,2.89,5.3,0
2298,P06_12,25.68,34.37,9
2299,P06_12,39.23,43.56,36
2300,P06_12,46.25,47.29,3
2301,P06_12,47.11,50.85,5
2302,P06_12,51.24,53.68,4
2303,P06_12,55.29,56.78,0
2304,P06_12,56.77,58.46,1
2305,P06_12,60.66,61.43,0
2306,P06_12,61.53,63.27,12
2307,P06_12,62.41,65.58,0
2308,P06_12,5.45,6.28,4
2309,P06_12,63.35,65.85,15
2310,P06_12,66.08,66.97,1
2311,P06_12,66.59,82.91,10
2312,P06_12,83.28,86.08,1
2313,P06_12,84.18,86.69,1
2314,P06_12,87.38,90.44,17
2315,P06_12,150.44,152.03,1
2316,P06_12,154.24,159.42000000000002,17
2317,P06_12,180.8,183.64,17
2318,P06_12,189.17,190.7,17
2319,P06_12,11.03,16.15,3
2320,P06_12,16.96,18.06,0
2321,P06_12,17.83,18.8,1
2322,P06_12,19.76,21.75,3
2323,P06_12,21.83,23.05,12
2324,P06_12,22.98,23.93,15
2325,P06_12,24.0,25.26,1
2326,P06_13,1.95,3.59,0
2327,P06_13,2.65,3.85,0
2328,P06_13,26.42,27.67,1
2329,P06_13,29.22,30.57,12
2330,P06_13,30.59,33.27,15
2331,P06_13,33.21,34.31,1
2332,P06_13,34.84,37.59,0
2333,P06_13,38.66,46.07,37
2334,P06_13,47.88,52.67,15
2335,P06_13,52.08,56.75,11
2336,P06_13,56.28,60.66,12
2337,P06_13,60.15,62.16,1
2338,P06_13,3.34,5.8,1
2339,P06_13,62.69,64.69,3
2340,P06_13,65.31,69.06,0
2341,P06_13,69.24,73.02,1
2342,P06_13,69.45,70.89,11
2343,P06_13,73.1,74.1,4
2344,P06_13,74.09,74.78999999999999,3
2345,P06_13,74.47,77.53999999999999,0
2346,P06_13,78.77,80.43,11
2347,P06_13,79.84,80.84,1
2348,P06_13,80.98,82.61,3
2349,P06_13,6.03,7.35,8
2350,P06_13,82.57,83.7,0
2351,P06_13,84.97,87.94,15
2352,P06_13,88.19,116.78999999999999,1
2353,P06_13,105.43,124.06,16
2354,P06_13,124.85,134.87,25
2355,P06_13,135.65,139.88,25
2356,P06_13,142.36,144.29,1
2357,P06_13,144.48,146.39,0
2358,P06_13,146.42000000000002,148.76,12
2359,P06_13,148.45,151.8,15
2360,P06_13,8.31,13.09,1
2361,P06_13,151.95,153.46,1
2362,P06_13,155.14,156.84,25
2363,P06_13,156.94,163.6,10
2364,P06_13,164.26,166.24,1
2365,P06_13,168.41,170.15,1
2366,P06_13,171.71,173.49,1
2367,P06_13,175.21,176.87,1
2368,P06_13,178.82,180.32,1
2369,P06_13,184.42,185.38,1
2370,P06_13,187.98,189.43,2
2371,P06_13,13.06,14.45,12
2372,P06_13,190.4,193.21,1
2373,P06_13,195.42,199.93,16
2374,P06_13,198.81,202.73,16
2375,P06_13,201.01,202.95,16
2376,P06_13,202.82999999999998,213.57999999999998,16
2377,P06_13,214.47,217.15,16
2378,P06_13,217.15,220.78,1
2379,P06_13,223.49,225.36,1
2380,P06_13,225.7,230.06,1
2381,P06_13,230.67000000000002,231.77,0
2382,P06_13,14.26,15.88,15
2383,P06_13,231.56,233.2,1
2384,P06_13,233.3,234.99,1
2385,P06_13,235.69,238.43,0
2386,P06_13,15.76,17.22,0
2387,P06_13,17.27,24.77,10
2388,P06_13,25.1,26.32,1
2389,P06_14,3.93,5.25,8
2390,P06_14,5.77,7.73,3
2391,P06_14,24.61,27.05,0
2392,P06_14,28.3,33.0,5
2393,P06_14,32.5,34.5,5
2394,P06_14,34.7,35.83,0
2395,P06_14,37.05,40.55,9
2396,P06_14,43.9,46.78,5
2397,P06_14,46.75,49.3,3
2398,P06_14,49.37,51.6,0
2399,P06_14,52.95,58.45,3
2400,P06_14,58.8,64.66,9
2401,P06_14,8.1,11.16,0
2402,P06_14,64.64,70.88,36
2403,P06_14,71.49,73.24,3
2404,P06_14,72.01,74.28999999999999,5
2405,P06_14,74.86,78.03,5
2406,P06_14,78.13,79.73,4
2407,P06_14,81.37,82.26,3
2408,P06_14,82.31,83.59,0
2409,P06_14,86.1,90.24,9
2410,P06_14,90.34,92.32,1
2411,P06_14,93.49000000000001,94.37,3
2412,P06_14,11.02,13.34,0
2413,P06_14,94.47,95.59,5
2414,P06_14,98.55,99.82,0
2415,P06_14,13.19,14.8,4
2416,P06_14,14.94,16.69,3
2417,P06_14,17.21,19.46,0
2418,P06_14,20.53,22.03,3
2419,P06_14,21.93,22.76,0
2420,P06_14,23.42,24.42,5
2421,P07_12,3.0,4.66,0
2422,P07_12,5.11,6.02,6
2423,P07_12,31.07,33.52,13
2424,P07_12,39.48,41.79,2
2425,P07_12,46.44,57.36,2
2426,P07_12,57.56,62.23,2
2427,P07_12,62.33,67.42,2
2428,P07_12,72.51,73.7,8
2429,P07_12,74.3,80.5,2
2430,P07_12,81.14,90.35,2
2431,P07_12,98.82,100.11,6
2432,P07_12,100.89,104.97,2
2433,P07_12,6.65,19.41,2
2434,P07_12,105.07,108.24000000000001,2
2435,P07_12,108.34,111.63,2
2436,P07_12,110.45,111.28999999999999,8
2437,P07_12,132.8,134.69,6
2438,P07_12,137.44,140.46,2
2439,P07_12,140.67000000000002,142.06,2
2440,P07_12,142.65,143.61,6
2441,P07_12,142.82999999999998,146.82,2
2442,P07_12,146.31,147.42000000000002,2
2443,P07_12,149.78,151.11,8
2444,P07_12,6.83,9.65,2
2445,P07_12,156.95,157.88,6
2446,P07_12,157.02,159.93,2
2447,P07_12,159.01,162.85,2
2448,P07_12,160.79,161.73,2
2449,P07_12,174.7,178.03,2
2450,P07_12,177.52,197.11,2
2451,P07_12,197.59,198.74,8
2452,P07_12,200.02,201.14,6
2453,P07_12,204.41,205.44,8
2454,P07_12,208.73,210.0,1
2455,P07_12,9.75,11.62,2
2456,P07_12,209.63,212.52,4
2457,P07_12,214.74,216.0,6
2458,P07_12,219.32,220.17000000000002,8
2459,P07_12,12.49,17.53,2
2460,P07_12,14.17,16.44,2
2461,P07_12,17.63,19.41,2
2462,P07_12,18.84,20.0,8
2463,P07_12,19.69,29.72,37
2464,P07_13,4.53,5.3,0
2465,P07_13,5.07,6.59,0
2466,P07_13,34.53,35.61,3
2467,P07_13,35.71,38.21,9
2468,P07_13,39.61,40.67,4
2469,P07_13,49.05,50.38,4
2470,P07_13,51.81,52.54,9
2471,P07_13,6.85,8.1,1
2472,P07_13,8.55,10.94,0
2473,P07_13,10.96,12.56,3
2474,P07_13,20.1,23.06,9
2475,P07_13,23.16,24.74,9
2476,P07_13,24.76,27.0,4
2477,P07_13,27.11,27.8,1
2478,P07_13,27.9,28.75,3
2479,P07_14,4.93,6.09,6
2480,P07_14,33.22,35.97,9
2481,P07_14,69.31,70.61,1
2482,P07_14,71.41,73.17,3
2483,P07_14,77.92,81.1,12
2484,P07_14,81.8,89.63,2
2485,P07_14,90.84,92.07,6
2486,P07_14,92.17,92.78,2
2487,P07_14,92.88,93.78999999999999,2
2488,P07_14,94.6,96.42,6
2489,P07_14,97.25999999999999,98.42,2
2490,P07_14,99.19,99.86,8
2491,P07_14,34.74,51.59,2
2492,P07_14,131.35,132.1,7
2493,P07_14,134.13,141.23,7
2494,P07_14,136.02,138.85,7
2495,P07_14,168.87,169.64,7
2496,P07_14,171.69,172.57,7
2497,P07_14,172.6,173.9,0
2498,P07_14,173.69,177.43,9
2499,P07_14,177.4,178.89,0
2500,P07_14,179.23,179.82999999999998,6
2501,P07_14,180.03,183.26,3
2502,P07_14,43.83,44.36,6
2503,P07_14,181.08,181.75,2
2504,P07_14,182.86,183.55,8
2505,P07_14,183.93,190.26,1
2506,P07_14,197.0,201.81,2
2507,P07_14,201.91,202.97,6
2508,P07_14,202.99,206.22,2
2509,P07_14,210.09,211.14,3
2510,P07_14,211.21,212.54,0
2511,P07_14,214.29,215.79,1
2512,P07_14,214.7,223.78,9
2513,P07_14,44.28,45.63,2
2514,P07_14,224.89,226.39,4
2515,P07_14,245.95,247.61,0
2516,P07_14,247.71,249.92,7
2517,P07_14,46.78,47.86,2
2518,P07_14,50.34,51.38,8
2519,P07_14,59.7,62.52,23
2520,P07_14,62.55,64.13,23
2521,P07_14,67.02,68.97,0
2522,P07_15,5.8,9.84,9
2523,P07_15,9.94,11.16,4
2524,P07_15,59.9,61.26,2
2525,P07_15,62.76,71.53,2
2526,P07_15,72.62,82.25,2
2527,P07_15,81.53999999999999,83.53,2
2528,P07_15,83.33,83.99,8
2529,P07_15,89.75,101.12,11
2530,P07_15,100.21000000000001,108.37,11
2531,P07_15,11.72,13.93,15
2532,P07_15,19.35,26.69,46
2533,P07_15,26.5,36.28,46
2534,P07_15,40.61,41.53,6
2535,P07_15,41.51,48.35,2
2536,P07_15,57.77,58.75,6
2537,P07_15,57.96,59.18,6
2538,P07_15,58.85,65.08,2
2539,P07_16,3.75,5.25,6
2540,P07_16,5.35,7.6,46
2541,P07_16,61.39,65.74,11
2542,P07_16,77.45,78.59,23
2543,P07_16,81.43,83.36,5
2544,P07_16,86.53999999999999,88.39,6
2545,P07_16,87.5,95.66,2
2546,P07_16,87.5,103.72999999999999,2
2547,P07_16,104.37,105.00999999999999,6
2548,P07_16,105.59,107.49000000000001,2
2549,P07_16,108.56,110.6,2
2550,P07_16,122.15,122.98,8
2551,P07_16,9.75,12.48,2
2552,P07_16,125.79,127.71,14
2553,P07_16,129.84,130.66,0
2554,P07_16,132.35,133.12,0
2555,P07_16,134.62,138.74,9
2556,P07_16,142.77,143.62,3
2557,P07_16,143.93,145.51,0
2558,P07_16,146.85,150.59,9
2559,P07_16,150.6,152.53,36
2560,P07_16,154.51,155.41,4
2561,P07_16,15.99,19.72,2
2562,P07_16,27.73,29.23,6
2563,P07_16,29.33,30.66,2
2564,P07_16,30.76,37.19,2
2565,P07_16,50.18,52.65,11
2566,P07_16,52.13,54.79,11
2567,P07_16,55.16,71.58,11
2568,P07_17,1.4,2.83,0
2569,P07_17,2.93,9.49,14
2570,P07_17,46.86,48.81,71
2571,P07_17,50.66,58.83,5
2572,P07_17,56.11,56.93,5
2573,P07_17,57.69,62.66,5
2574,P07_17,75.0,87.0,5
2575,P07_17,81.25,85.12,5
2576,P07_17,84.92,87.21000000000001,5
2577,P07_17,86.18,90.08,36
2578,P07_17,91.83,93.08,3
2579,P07_17,92.72999999999999,94.57,1
2580,P07_17,10.32,15.85,20
2581,P07_17,94.67,96.33,4
2582,P07_17,97.05,112.72,36
2583,P07_17,112.82,122.25,2
2584,P07_17,122.35,123.68,6
2585,P07_17,123.24,127.47,2
2586,P07_17,127.31,128.33,8
2587,P07_17,20.51,21.51,3
2588,P07_17,24.54,27.39,15
2589,P07_17,26.01,28.78,15
2590,P07_17,27.49,28.85,15
2591,P07_17,33.79,37.43,15
2592,P07_17,37.53,38.31,3
2593,P07_17,42.17,44.17,0
2594,P07_18,2.15,4.03,0
2595,P07_18,4.79,5.96,1
2596,P07_18,24.41,29.06,9
2597,P07_18,32.16,33.07,4
2598,P07_18,34.15,36.18,0
2599,P07_18,36.64,38.6,5
2600,P07_18,6.61,7.54,0
2601,P07_18,7.74,10.27,3
2602,P07_18,9.94,13.84,9
2603,P07_18,14.33,17.23,9
2604,P07_18,17.51,19.09,4
2605,P07_18,19.51,20.59,1
2606,P07_18,20.17,21.57,3
2607,P07_18,23.47,24.45,3
2608,P08_09,1.1,2.75,61
2609,P08_09,2.61,3.61,0
2610,P08_09,33.9,36.12,0
2611,P08_09,417.67,419.99,3
2612,P08_09,419.58,421.31,1
2613,P08_09,421.59,424.44,6
2614,P08_09,424.98,426.31,3
2615,P08_09,426.07,428.06,1
2616,P08_09,427.81,428.96,4
2617,P08_09,429.06,431.59,1
2618,P08_09,431.65,432.98,4
2619,P08_09,433.8,436.52,23
2620,P08_09,36.22,39.56,2
2621,P08_09,446.45,450.77,2
2622,P08_09,452.3,454.33,8
2623,P08_09,454.43,456.1,8
2624,P08_09,458.1,461.73,0
2625,P08_09,461.97,463.73,1
2626,P08_09,465.2,466.81,0
2627,P08_09,466.8,469.3,1
2628,P08_09,469.46,471.0,0
2629,P08_09,472.15,499.9,27
2630,P08_09,481.87,507.02,27
2631,P08_09,39.54,40.73,1
2632,P08_09,507.73,509.08,0
2633,P08_09,509.63,511.8,1
2634,P08_09,511.99,513.28,0
2635,P08_09,515.56,526.8,1
2636,P08_09,526.11,543.67,40
2637,P08_09,544.51,546.12,3
2638,P08_09,547.62,552.19,1
2639,P08_09,551.5,553.05,6
2640,P08_09,553.0,559.76,21
2641,P08_09,41.58,43.02,6
2642,P08_09,561.1,565.35,13
2643,P08_09,566.69,568.7,11
2644,P08_09,568.9,571.4,9
2645,P08_09,576.15,577.78,2
2646,P08_09,578.1,579.78,3
2647,P08_09,579.1,580.6,0
2648,P08_09,580.55,581.8,4
2649,P08_09,582.61,588.52,4
2650,P08_09,588.5,592.78,1
2651,P08_09,588.98,590.73,3
2652,P08_09,42.44,57.64,2
2653,P08_09,592.88,594.62,4
2654,P08_09,596.35,599.12,0
2655,P08_09,601.72,603.24,0
2656,P08_09,603.84,604.88,3
2657,P08_09,604.94,606.69,1
2658,P08_09,606.92,608.44,1
2659,P08_09,608.54,609.54,4
2660,P08_09,609.39,612.39,2
2661,P08_09,612.36,613.74,8
2662,P08_09,58.23,59.13,8
2663,P08_09,61.6,63.19,2
2664,P08_09,62.99,65.64,3
2665,P08_09,64.24,69.15,0
2666,P08_09,65.84,67.42,65
2667,P08_09,4.96,7.78,65
2668,P08_09,68.66,77.05,16
2669,P08_09,78.16,79.19,1
2670,P08_09,79.59,80.94,8
2671,P08_09,81.01,81.55,3
2672,P08_09,81.74,83.24,4
2673,P08_09,86.86,95.11,68
2674,P08_09,95.52000000000001,98.02000000000001,2
2675,P08_09,98.62,101.86,1
2676,P08_09,101.88,105.88,6
2677,P08_09,106.59,108.09,2
2678,P08_09,8.81,9.56,6
2679,P08_09,108.19,109.44,3
2680,P08_09,109.53999999999999,111.22999999999999,0
2681,P08_09,112.63,114.14,1
2682,P08_09,113.99000000000001,114.99000000000001,3
2683,P08_09,115.0,117.33,0
2684,P08_09,118.05,119.78999999999999,65
2685,P08_09,119.81,124.64,9
2686,P08_09,124.44,126.74,68
2687,P08_09,126.81,127.96,1
2688,P08_09,128.97,130.07,3
2689,P08_09,9.66,10.16,2
2690,P08_09,130.3,133.34,0
2691,P08_09,134.89,140.72,0
2692,P08_09,141.36,144.7,4
2693,P08_09,145.02,151.01,0
2694,P08_09,151.01,160.75,0
2695,P08_09,160.82999999999998,163.99,13
2696,P08_09,164.64,166.05,6
2697,P08_09,165.85,168.25,2
2698,P08_09,168.34,169.28,8
2699,P08_09,168.75,171.18,18
2700,P08_09,10.26,12.19,9
2701,P08_09,171.89,173.01,0
2702,P08_09,177.42000000000002,178.11,1
2703,P08_09,179.21,179.87,3
2704,P08_09,181.14,183.58,0
2705,P08_09,184.55,185.7,4
2706,P08_09,186.35,187.94,1
2707,P08_09,191.56,198.38,74
2708,P08_09,199.71,200.77,3
2709,P08_09,200.5,210.25,0
2710,P08_09,203.21,205.25,0
2711,P08_09,14.11,15.61,0
2712,P08_09,210.35,211.1,4
2713,P08_09,212.19,219.07,7
2714,P08_09,219.88,222.29,12
2715,P08_09,223.59,236.34,16
2716,P08_09,236.75,239.59,0
2717,P08_09,240.59,243.09,0
2718,P08_09,248.04,256.28,4
2719,P08_09,261.79,262.87,3
2720,P08_09,263.46,267.29,0
2721,P08_09,269.24,271.45,1
2722,P08_09,15.88,18.96,13
2723,P08_09,271.35,273.48,6
2724,P08_09,273.44,276.69,17
2725,P08_09,278.13,280.21,1
2726,P08_09,283.43,285.99,0
2727,P08_09,286.44,292.56,7
2728,P08_09,292.65999999999997,293.47,0
2729,P08_09,293.64,297.54,7
2730,P08_09,297.82,298.86,0
2731,P08_09,298.59000000000003,301.5,7
2732,P08_09,312.02,315.08,13
2733,P08_09,19.63,28.67,2
2734,P08_09,317.24,325.63,3
2735,P08_09,328.2,331.43,24
2736,P08_09,331.76,335.1,2
2737,P08_09,343.94,346.43,23
2738,P08_09,347.78,351.51,2
2739,P08_09,353.13,354.92,3
2740,P08_09,355.45,357.58,0
2741,P08_09,356.0,369.39,7
2742,P08_09,358.33,361.07,0
2743,P08_09,361.67,363.05,4
2744,P08_09,20.06,20.56,32
2745,P08_09,369.49,373.36,76
2746,P08_09,373.47,380.01,1
2747,P08_09,380.05,381.55,4
2748,P08_09,381.6,384.62,24
2749,P08_09,384.58,385.62,4
2750,P08_09,385.72,392.38,9
2751,P08_09,392.48,396.36,11
2752,P08_09,396.38,397.51,1
2753,P08_09,397.61,399.7,23
2754,P08_09,413.13,417.97,11
2755,P08_10,0.0,3.09,61
2756,P08_10,2.8,4.56,1
2757,P08_10,31.91,33.08,3
2758,P08_10,34.21,37.53,1
2759,P08_10,38.62,40.83,4
2760,P08_10,42.73,45.64,0
2761,P08_10,45.55,50.29,2
2762,P08_10,49.94,53.64,1
2763,P08_10,53.74,58.49,2
2764,P08_10,58.83,63.39,40
2765,P08_10,65.84,67.74,11
2766,P08_10,68.36,76.21000000000001,2
2767,P08_10,4.86,5.93,0
2768,P08_10,76.31,77.6,13
2769,P08_10,78.28,79.83,6
2770,P08_10,79.93,80.69,0
2771,P08_10,81.15,82.55,1
2772,P08_10,84.48,87.81,2
2773,P08_10,88.72,90.19,1
2774,P08_10,90.2,96.88,2
2775,P08_10,96.55,103.35,9
2776,P08_10,103.28,105.09,1
2777,P08_10,105.49000000000001,109.35,2
2778,P08_10,5.77,9.11,5
2779,P08_10,109.12,113.38,2
2780,P08_10,113.24000000000001,114.32,8
2781,P08_10,115.63,116.55,0
2782,P08_10,117.03999999999999,122.48,2
2783,P08_10,122.17,123.63,6
2784,P08_10,123.24,133.32,2
2785,P08_10,133.27,134.33,8
2786,P08_10,134.45,137.48,1
2787,P08_10,137.79,140.87,1
2788,P08_10,140.97,142.15,6
2789,P08_10,9.29,10.77,1
2790,P08_10,141.69,145.45,18
2791,P08_10,145.59,151.24,2
2792,P08_10,151.12,160.53,2
2793,P08_10,160.32999999999998,161.38,6
2794,P08_10,161.46,163.93,9
2795,P08_10,164.4,166.26,18
2796,P08_10,168.82,180.44,2
2797,P08_10,183.05,183.96,6
2798,P08_10,184.04,185.01,2
2799,P08_10,186.11,188.37,18
2800,P08_10,10.91,11.89,4
2801,P08_10,191.08,196.37,2
2802,P08_10,196.18,197.42000000000002,18
2803,P08_10,198.48,204.3,2
2804,P08_10,204.75,208.0,18
2805,P08_10,208.99,211.09,1
2806,P08_10,211.26,214.72,2
2807,P08_10,214.95,219.52,2
2808,P08_10,218.38,220.16,1
2809,P08_10,219.97,227.41,2
2810,P08_10,222.24,227.63,2
2811,P08_10,15.38,16.35,11
2812,P08_10,227.35,228.43,13
2813,P08_10,229.21,236.24,44
2814,P08_10,237.96,239.19,8
2815,P08_10,18.38,22.54,5
2816,P08_10,23.41,24.96,4
2817,P08_10,25.96,31.48,4
2818,P08_14,0.5,1.6,61
2819,P08_14,2.04,4.34,4
2820,P08_14,18.68,20.47,0
2821,P08_14,20.57,22.98,1
2822,P08_14,22.67,25.39,3
2823,P08_14,26.0,27.18,0
2824,P08_14,29.11,31.23,3
2825,P08_14,31.71,37.0,0
2826,P08_14,39.42,48.55,74
2827,P08_14,48.75,49.77,1
2828,P08_14,49.41,50.39,0
2829,P08_14,50.73,52.06,4
2830,P08_14,5.09,7.25,1
2831,P08_14,52.5,53.73,0
2832,P08_14,56.5,57.56,32
2833,P08_14,57.48,64.15,2
2834,P08_14,63.59,64.63,8
2835,P08_14,65.34,67.38,1
2836,P08_14,67.39,68.61,2
2837,P08_14,68.71000000000001,69.92,0
2838,P08_14,70.0,71.21000000000001,0
2839,P08_14,71.71000000000001,72.76,0
2840,P08_14,72.78,75.1,7
2841,P08_14,7.56,9.06,0
2842,P08_14,76.59,83.94,18
2843,P08_14,84.75,86.63,2
2844,P08_14,87.2,93.75999999999999,0
2845,P08_14,89.5,92.81,2
2846,P08_14,100.89,102.0,0
2847,P08_14,101.97999999999999,104.44,40
2848,P08_14,104.52000000000001,123.81,66
2849,P08_14,123.9,127.06,2
2850,P08_14,127.54,128.95,13
2851,P08_14,130.41,132.12,0
